,employee_id,age,gender,marital_status,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
11964,140247,42,Female,Married,247,D00-AD,0,0.438215,4,0,medium,0.440767,0,3
11965,114448,38,Male,Married,253,D00-IT,0,0.932031,6,0,medium,0.146059,1,4
11966,115191,27,Male,Unmarried,150,D00-SP,0,0.546569,2,0,low,0.34447,1,3
11967,100262,22,Male,Unmarried,136,D00-SS,0,0.519736,2,0,medium,0.390785,1,3
11968,106090,25,Male,Unmarried,190,D00-AD,0,0.690477,4,0,low,0.887186,0,3
11969,123537,25,Female,Unmarried,204,D00-FN,1,0.94577,4,0,low,0.258896,1,4
11970,110149,22,Male,Unmarried,267,D00-SP,0,0.456537,4,0,high,0.132549,0,6
11971,101797,22,Female,Unmarried,139,D00-SS,0,0.692308,3,0,medium,0.873401,0,2
11972,100326,23,Male,Unmarried,179,D00-PR,0,0.7244835,3,0,low,0.904382,0,3
11973,105797,47,Male,Married,207,D00-ENG,0,0.796189,4,0,high,0.21615,0,5
11974,119799,30,Male,Married,211,D00-SS,0,0.860493,5,0,low,0.647726,0,3
11975,103907,27,Male,Unmarried,130,D00-ENG,0,0.457204,2,0,low,0.380504,1,3
11976,108672,24,Male,Unmarried,190,D00-SS,0,0.602381,4,0,medium,0.632803,0,2
11977,118456,41,Male,Married,201,D00-SS,0,0.7244835,5,0,medium,0.651088,0,3
11978,103239,23,Male,Unmarried,191,D00-MN,1,0.570912,2,0,low,0.560957,0,3
11979,116817,24,Male,Unmarried,206,D00-ENG,0,0.835811,3,0,medium,0.582194,0,3
11980,106165,46,Male,Married,259,D00-SS,0,1,4,0,medium,0.939214,1,6
11981,119180,29,Male,Unmarried,265,D00-SP,0,0.561509,3,0,low,0.49303,0,3
11982,118941,34,Female,Married,179,D00-FN,0,0.761314,4,0,low,0.663956,0,3
11983,104220,31,Male,Married,282,D00-ENG,0,0.645689,4,0,medium,0.558345,0,6
11984,101500,27,Male,Unmarried,167,D00-SS,0,0.535715,3,0,low,0.340013,0,2
11985,101430,40,Female,Married,167,D00-ENG,0,1,5,0,low,0.731138,0,3
11986,146223,28,Female,Unmarried,181,D00-SS,0,0.7244835,3,0,low,0.843747,0,3
11987,107638,37,Female,Married,190,D00-SS,0,0.684663,5,0,medium,0.744797,0,2
11988,105871,22,Female,Unmarried,141,D00-SS,0,0.62171,3,0,low,0.5631,0,3
11989,115118,30,Female,Married,212,D00-SS,0,0.755869,4,0,medium,0.954778,0,2
11990,128968,22,Female,Unmarried,155,D00-SP,0,0.525085,2,0,low,0.353879,1,3
11991,112658,39,Male,Married,183,D00-SS,0,0.866965,4,0,medium,0.640429,0,2
11992,106994,24,Male,Unmarried,201,D00-SS,0,0.755921,3,0,low,0.820122,0,3
11993,118726,24,Male,Unmarried,247,D00-IT,0,0.921993,4,0,low,0.950571,0,3
11994,100511,49,Male,Married,195,D00-ENG,0,0.579244,4,0,low,0.955379,0,4
11995,118485,31,Male,Married,186,D00-PD,0,0.832422,4,0,low,0.568882,0,2
11996,113883,23,Female,Unmarried,219,D00-SS,0,0.959069,4,0,low,0.823709,1,5
11997,107342,34,Male,Married,305,D00-FN,0,0.882707,6,0,medium,0.140666,1,4
11998,105291,33,Male,Married,156,D00-IT,1,0.572031,5,0,low,1,0,2
11999,109537,28,Male,Unmarried,263,D00-IT,0,0.723254,4,0,low,0.578015,0,5
12000,109269,39,Male,Married,209,D00-SS,0,0.51415,4,0,medium,0.27278,0,3
12001,103880,28,Male,Unmarried,224,D00-SS,0,0.594747,3,0,medium,0.845494,0,2
12002,105349,28,Male,Unmarried,166,D00-SP,1,0.630865,4,0,low,0.542128,0,3
12003,117490,26,Male,Unmarried,222,D00-ENG,0,0.596829,4,0,medium,0.572247,0,3
12004,112391,25,Male,Unmarried,192,D00-SS,0,0.335966,2,0,low,0.491066,0,3
12005,104805,35,Male,Married,213,D00-IT,0,0.508523,4,0,low,0.631126,0,2
12006,103756,42,Male,Married,229,D00-SS,0,0.948134,6,0,medium,0.312964,0,8
12007,100469,24,Male,Unmarried,221,D00-SS,0,0.779025,2,0,medium,0.449562,0,5
12008,108620,32,Female,Married,180,D00-MT,0,0.921303,4,0,high,0.111548,0,4
12009,113966,50,Female,Married,153,D00-SS,0,0.899024,4,0,low,0.88595,0,4
12010,106291,28,Male,Unmarried,171,D00-IT,0,0.841393,3,0,medium,0.867307,0,2
12011,101100,41,Male,Married,223,D00-SS,1,0.632478,5,0,low,0.217099,0,3
12012,125656,23,Female,Unmarried,278,D00-IT,0,1,3,0,medium,0.164772,1,4
12013,102676,56,Male,Married,206,D00-ENG,0,0.669732,5,0,low,0.948232,1,4
12014,107727,23,Female,Unmarried,139,D00-AD,0,0.683542,2,0,high,0.394899,0,4
12015,119851,24,Female,Unmarried,202,D00-SS,0,0.899133,3,0,medium,0.545914,0,2
12016,106885,40,Male,Married,142,D00-ENG,0,0.461322,5,0,low,0.922984,0,2
12017,115624,29,Male,Unmarried,202,D00-ENG,0,0.651113,3,0,high,0.79562,0,4
12018,113224,39,Male,Married,247,D00-SS,0,0.516293,2,0,medium,0.0597921,1,4
12019,109075,48,Male,Married,297,D00-ENG,0,0.868449,7,0,low,0.154033,1,4
12020,115929,29,Male,Unmarried,138,D00-SS,1,0.493112,3,0,low,0.644223,0,2
12021,106689,25,Male,Unmarried,185,D00-MT,0,0.751542,3,0,medium,0.89287,0,2
12022,118483,30,Female,Married,170,D00-ENG,0,0.750794,6,0,low,0.111066,0,3
12023,126932,23,Female,Unmarried,253,D00-ENG,0,1,4,0,low,0.870991,1,5
12024,109285,41,Male,Married,290,D00-FN,0,0.82407,6,0,medium,0.167944,1,4
12025,109527,22,Male,Unmarried,219,D00-SS,1,0.774453,2,0,low,0.806456,0,4
12026,103413,24,Male,Unmarried,238,D00-MT,0,0.591844,3,1,medium,0.604258,0,4
12027,117237,53,Female,Married,204,D00-IT,0,0.975235,4,0,low,0.212499,0,6
12028,112430,24,Male,Unmarried,206,D00-SS,0,0.852079,3,0,medium,0.509153,0,4
12029,116170,29,Male,Unmarried,260,D00-ENG,0,0.750187,3,0,low,0.579954,0,2
12030,112130,23,Male,Unmarried,147,D00-FN,0,0.793803,3,0,medium,1,0,8
12031,104553,38,Male,Married,231,D00-ENG,0,0.916944,4,0,low,0.691646,1,5
12032,105059,23,Female,Unmarried,208,D00-ENG,0,0.563145,3,0,medium,0.941032,0,3
12033,113010,52,Male,Married,243,D00-FN,1,0.576189,4,0,low,0.875232,0,2
12034,109197,48,Female,Married,224,D00-MN,0,0.978791,4,0,low,0.720486,0,2
12035,112629,31,Female,Married,165,D00-SP,0,0.826183,6,0,low,0.509311,1,6
12036,101316,24,Male,Unmarried,141,D00-SS,0,0.50678,4,0,low,0.854734,0,3
12037,102978,41,Male,Married,235,D00-ENG,0,0.918021,4,0,low,0.919426,1,5
12038,119554,50,Male,Married,234,D00-SS,1,0.856634,5,0,low,0.211182,0,3
12039,102295,53,Male,Married,145,D00-FN,0,0.947309,5,0,low,0.540461,0,3
12040,103632,29,Female,Married,121,D00-ENG,1,0.772772,4,0,low,0.489459,0,5
12041,117109,48,Female,Married,275,D00-SS,0,0.894737,5,0,low,0.868775,1,5
12042,117415,49,Female,Married,198,D00-SS,0,0.732182,5,0,low,0.656498,0,3
12043,117379,23,Male,Unmarried,259,D00-SS,1,0.788226,4,0,medium,0.380809,0,7
12044,110752,32,Male,Married,222,D00-MN,0,0.544315,5,0,high,0.793272,0,10
12045,114734,28,Male,Unmarried,266,D00-SS,0,0.557334,3,0,high,0.885294,0,3
12046,118992,45,Female,Married,222,D00-SS,0,0.983886,5,1,medium,0.869829,0,3
12047,117403,24,Female,Unmarried,167,D00-ENG,0,0.918866,3,0,medium,0.688055,0,2
12048,100453,25,Male,Unmarried,227,D00-SS,1,0.82974,3,0,high,0.739942,0,3
12049,104031,31,Male,Married,183,D00-IT,0,0.927679,5,0,medium,0.221092,0,6
12050,105529,27,Male,Unmarried,190,D00-SP,0,0.692292,3,0,medium,1,0,3
12051,102519,53,Male,Married,246,D00-SS,0,0.968797,5,0,low,0.947431,1,5
12052,103165,40,Male,Married,269,D00-IT,0,1,5,0,medium,0.781972,1,5
12053,105963,50,Male,Married,226,D00-ENG,0,0.993717,4,0,low,0.869999,0,2
12054,108953,24,Female,Unmarried,264,D00-SS,0,0.658358,2,0,medium,0.545336,0,3
12055,103576,30,Female,Married,201,D00-IT,0,0.899139,4,0,low,0.603828,0,3
12056,112842,39,Male,Married,253,D00-SS,0,0.557355,5,0,medium,0.729651,0,6
12057,107817,22,Male,Unmarried,150,D00-SS,0,0.684419,3,0,low,0.927707,0,2
12058,101995,22,Male,Unmarried,173,D00-FN,0,0.451892,3,0,medium,0.947477,0,2
12059,117656,30,Male,Married,231,D00-MT,0,0.702942,5,1,medium,0.775749,0,3
12060,104795,28,Female,Married,192,D00-SS,0,0.453017,5,0,low,0.645143,0,2
12061,112306,51,Male,Married,211,D00-MT,0,0.7244835,4,0,low,0.966897,0,3
12062,108371,26,Male,Unmarried,247,D00-ENG,0,0.7244835,2,0,medium,0.697427,0,3
12063,112440,26,Male,Unmarried,139,D00-ENG,0,0.873232,6,0,medium,0.395485,1,6
12064,108969,30,Male,Married,157,D00-SS,0,0.539066,4,0,low,0.718262,0,3
12065,112640,33,Male,Married,253,D00-ENG,0,0.954434,5,0,high,0.900868,0,2
12066,108414,35,Male,Married,266,D00-PD,0,0.886862,4,0,medium,0.474352,0,7
12067,110292,34,Male,Married,170,D00-SP,0,0.453596,4,0,low,0.281551,0,2
12068,110123,24,Female,Unmarried,258,D00-SS,1,0.469289,4,0,low,0.794409,0,4
12069,107823,40,Male,Married,193,D00-SP,0,0.844994,5,0,medium,0.737267,0,2
12070,116960,24,Female,Unmarried,137,D00-SP,0,0.464307,2,0,medium,0.403111,1,3
12071,118302,27,Male,Unmarried,253,D00-MN,0,0.725845,3,0,high,0.654405,0,3
12072,109087,31,Male,Married,231,D00-SS,0,0.688178,6,0,low,0.154914,0,4
12073,112157,25,Female,Unmarried,135,D00-FN,0,0.70225,4,0,medium,0.674538,0,2
12074,101709,48,Male,Married,173,D00-SS,0,0.754013,4,0,medium,0.622466,0,2
12075,114611,26,Male,Unmarried,181,D00-IT,0,0.805884,4,0,low,0.772048,0,4
12076,113683,25,Female,Unmarried,156,D00-ENG,0,0.53334,2,0,low,0.353424,1,3
12077,110073,26,Male,Unmarried,149,D00-FN,0,0.511083,2,0,medium,0.616026,0,3
12078,107226,38,Male,Married,189,D00-SS,1,0.905672,6,0,medium,0.780612,0,3
12079,100723,22,Female,Unmarried,210,D00-MN,0,0.578501,3,0,medium,0.81085,0,3
12080,116679,25,Male,Unmarried,104,D00-PD,0,0.673604,2,0,low,0.904066,0,7
12081,111316,28,Male,Unmarried,252,D00-PD,0,0.981891,3,0,high,0.640929,0,2
12082,101943,46,Female,Married,281,D00-PD,0,0.535983,4,0,medium,0.680472,0,4
12083,109385,49,Male,Married,153,D00-SS,0,0.868583,4,0,medium,0.825661,0,7
12084,101042,51,Male,Married,287,D00-ENG,0,0.522253,5,0,low,0.111523,0,4
12085,115228,25,Female,Unmarried,129,D00-SP,0,0.57034,2,0,medium,0.453383,1,3
12086,111938,24,Female,Unmarried,224,D00-ENG,0,0.918178,3,0,low,0.738958,0,3
12087,100568,30,Female,Married,157,D00-SP,0,0.707167,5,0,low,0.834708,0,4
12088,109964,41,Male,Married,239,D00-PD,0,0.861186,4,0,medium,0.805969,0,2
12089,111195,48,Male,Married,186,D00-SS,0,0.7244835,4,0,low,0.715554,0,3
12090,116771,22,Female,Unmarried,303,D00-FN,0,0.866422,5,0,medium,0.0609863,1,5
12091,116856,24,Male,Unmarried,219,D00-ENG,0,0.916486,4,0,low,0.785479,0,2
12092,108572,27,Male,Unmarried,150,D00-ENG,0,0.845806,3,0,low,0.89944,0,2
12093,113726,52,Male,Married,202,D00-PD,0,0.830094,5,0,low,0.536473,0,4
12094,101265,24,Male,Unmarried,127,D00-SS,0,0.393547,3,0,medium,0.823032,0,4
12095,112293,25,Female,Unmarried,141,D00-SS,1,0.887975,3,0,medium,0.703476,0,2
12096,109749,45,Female,Married,177,D00-SP,0,0.407749,5,0,medium,0.747944,0,6
12097,100297,22,Male,Unmarried,145,D00-PD,0,0.591563,2,0,low,0.377051,0,2
12098,126190,33,Female,Married,255,D00-ENG,0,0.967812,6,0,low,0.156849,1,4
12099,105398,38,Female,Married,243,D00-ENG,0,0.711228,5,0,low,0.830001,0,2
12100,107644,23,Male,Unmarried,255,D00-SS,0,0.751009,2,0,low,0.860848,0,7
12101,112025,28,Male,Unmarried,228,D00-SP,0,0.93801,4,0,low,0.785001,1,5
12102,108183,28,Male,Unmarried,138,D00-IT,1,0.686317,3,0,medium,0.633663,0,6
12103,102309,33,Female,Married,274,D00-SS,0,0.732871,6,0,low,0.668503,0,5
12104,102615,47,Male,Married,240,D00-MT,1,0.85476,5,0,medium,0.769193,1,6
12105,112231,24,Female,Unmarried,148,D00-SP,0,0.587357,2,0,low,0.429558,1,3
12106,100706,26,Female,Married,155,D00-ENG,1,0.789051,4,0,low,1,0,3
12107,116503,46,Male,Married,143,D00-SP,0,0.7244835,5,0,low,0.907655,0,3
12108,120353,44,Female,Married,226,D00-SP,0,0.959785,5,0,low,0.821104,1,6
12109,103802,53,Female,Married,129,D00-PD,0,0.395705,4,0,medium,0.238017,0,4
12110,117203,24,Male,Unmarried,144,D00-SS,0,0.500583,2,0,low,0.339651,1,3
12111,128498,24,Female,Unmarried,260,D00-SS,0,0.95474,5,0,low,0.937523,1,5
12112,107246,53,Female,Married,223,D00-ENG,0,0.94149,6,0,medium,0.853988,0,2
12113,118573,22,Male,Unmarried,146,D00-ENG,0,0.507206,3,0,low,0.658013,0,3
12114,112808,23,Male,Unmarried,111,D00-SS,0,0.983302,4,0,high,0.834832,0,2
12115,111728,48,Male,Married,161,D00-SS,0,0.7244835,4,0,low,0.740764,0,3
12116,107525,31,Male,Married,241,D00-IT,0,0.530298,4,0,low,0.918133,0,5
12117,114756,32,Male,Married,217,D00-SS,0,1,4,0,low,0.527578,0,3
12118,116774,26,Male,Unmarried,158,D00-SS,0,0.987352,3,0,low,0.79984,0,3
12119,108011,38,Male,Married,308,D00-SS,0,0.867333,6,0,medium,0.125845,1,5
12120,101991,36,Male,Married,170,D00-IT,0,0.763289,5,0,low,0.813717,0,4
12121,125444,24,Female,Unmarried,219,D00-ENG,1,1,5,0,low,0.938191,1,6
12122,119749,51,Male,Married,207,D00-IT,0,0.72329,4,0,low,0.884843,0,3
12123,125730,48,Female,Married,235,D00-SS,0,0.98629,5,0,low,0.718373,1,5
12124,104589,42,Male,Married,192,D00-SS,0,0.708206,6,0,medium,0.594318,0,6
12125,102447,25,Male,Unmarried,131,D00-SS,1,0.525492,2,0,medium,0.402331,1,3
12126,114470,54,Male,Married,247,D00-ENG,0,0.868891,5,0,medium,0.808141,0,2
12127,114332,36,Male,Married,259,D00-PD,0,1,5,0,low,0.800337,1,6
12128,135663,27,Male,Unmarried,271,D00-SS,0,0.981718,3,0,low,0.828495,0,3
12129,106545,23,Male,Unmarried,128,D00-IT,1,0.458317,3,0,low,0.447364,0,2
12130,111311,46,Female,Married,131,D00-SP,0,0.589584,4,0,low,0.975071,0,5
12131,104605,23,Female,Unmarried,149,D00-SP,0,0.965755,3,0,medium,0.952715,0,3
12132,110098,50,Male,Married,198,D00-SS,0,0.584426,5,0,medium,0.196679,0,5
12133,127097,22,Female,Unmarried,266,D00-SP,0,0.911874,5,0,medium,0.730274,1,5
12134,114046,24,Female,Unmarried,225,D00-ENG,0,0.70489,3,0,low,0.678004,0,3
12135,106880,26,Male,Unmarried,286,D00-ENG,0,0.7244835,3,0,medium,0.733421,0,3
12136,118259,48,Male,Married,220,D00-SS,0,0.433011,5,0,low,0.57421,1,4
12137,111492,22,Male,Unmarried,258,D00-ENG,0,0.647711,3,0,medium,0.750799,0,2
12138,101591,29,Male,Unmarried,104,D00-SP,1,0.412271,2,0,medium,0.270801,0,3
12139,119692,55,Male,Married,259,D00-SS,0,1,4,0,low,0.773624,1,5
12140,119113,24,Female,Unmarried,134,D00-ENG,0,0.568739,2,0,low,0.422517,1,3
12141,113634,25,Female,Unmarried,191,D00-SS,1,0.484292,3,0,low,0.528702,0,2
12142,106014,23,Female,Unmarried,194,D00-PD,0,0.868622,3,0,low,0.795818,0,3
12143,118417,34,Female,Married,165,D00-ENG,1,0.711544,4,0,medium,0.573526,0,4
12144,111072,30,Male,Married,178,D00-ENG,0,0.630807,5,0,medium,0.836756,0,2
12145,144792,30,Male,Married,264,D00-SS,1,0.895155,4,0,low,0.693286,0,2
12146,101353,51,Male,Married,142,D00-SS,0,0.882508,5,0,medium,0.290347,0,6
12147,112075,23,Female,Unmarried,186,D00-PD,0,0.788452,3,0,medium,0.847315,0,3
12148,109125,23,Male,Unmarried,176,D00-PD,0,0.722477,3,0,low,0.600466,0,2
12149,104894,26,Male,Unmarried,188,D00-MT,0,0.861877,3,0,medium,0.538684,0,6
12150,116362,34,Male,Married,283,D00-ENG,0,0.789851,7,0,low,0.128018,1,5
12151,113074,23,Female,Unmarried,154,D00-FN,0,0.459002,2,0,medium,0.4329,1,3
12152,109389,25,Female,Unmarried,172,D00-SS,0,0.666262,3,0,low,0.779297,0,3
12153,107376,40,Male,Married,146,D00-SP,1,0.908618,4,0,low,0.780992,0,8
12154,121530,25,Female,Unmarried,232,D00-ENG,0,0.881695,5,0,low,0.881382,1,5
12155,104180,44,Male,Married,201,D00-SS,0,0.936545,4,0,medium,0.441923,0,8
12156,108111,23,Male,Unmarried,155,D00-ENG,1,0.495675,3,0,medium,0.447175,0,2
12157,100576,24,Female,Unmarried,221,D00-SS,0,0.51166,2,0,low,0.461581,0,6
12158,106167,25,Male,Unmarried,141,D00-ENG,0,0.472128,2,0,medium,0.325473,1,3
12159,116923,38,Male,Married,210,D00-SS,0,0.943099,5,0,low,1,0,6
12160,108784,51,Male,Married,257,D00-SP,0,0.783837,6,0,low,0.0787344,1,4
12161,107661,42,Female,Married,171,D00-SS,0,0.902849,5,0,low,0.900784,0,2
12162,109339,29,Male,Unmarried,155,D00-SP,1,0.96439,3,0,medium,0.731015,0,3
12163,107231,47,Female,Married,192,D00-SS,0,0.928448,4,0,high,0.611925,0,2
12164,116828,32,Male,Married,296,D00-ENG,0,0.922567,6,0,low,0.0924546,1,4
12165,117945,44,Male,Married,252,D00-FN,0,0.967986,4,0,low,0.598161,0,4
12166,109928,26,Male,Unmarried,193,D00-IT,0,0.943426,3,0,medium,0.682594,0,3
12167,116862,23,Female,Unmarried,135,D00-PD,0,0.513138,2,0,medium,0.450392,1,3
12168,101885,37,Female,Married,183,D00-FN,1,0.88288,5,0,medium,0.76897,0,3
12169,116343,49,Male,Married,266,D00-ENG,0,0.621575,4,0,medium,0.683768,0,4
12170,109409,36,Male,Married,162,D00-MT,0,0.641806,5,0,low,0.780164,0,5
12171,105527,26,Male,Unmarried,218,D00-SS,0,0.888233,3,0,low,0.17756,0,4
12172,100851,22,Female,Unmarried,264,D00-SS,0,0.81269,3,0,low,0.745624,0,3
12173,114307,36,Male,Married,232,D00-SS,1,0.686879,4,0,low,0.687472,0,2
12174,128037,48,Female,Married,267,D00-SP,1,0.976654,6,0,low,0.132093,1,4
12175,122325,22,Female,Unmarried,141,D00-PD,0,0.7244835,2,0,medium,0.459964,1,3
12176,117899,26,Male,Unmarried,223,D00-FN,1,0.494374,3,0,low,0.519992,0,2
12177,116262,29,Male,Unmarried,161,D00-IT,0,0.725724,4,0,low,0.785724,0,3
12178,103578,24,Female,Unmarried,114,D00-IT,0,0.87824,2,0,low,0.680305,0,4
12179,104163,23,Male,Unmarried,162,D00-PR,0,0.603147,3,0,low,0.403123,0,2
12180,139797,43,Female,Married,166,D00-ENG,1,0.960755,6,0,medium,0.558867,0,5
12181,108466,28,Male,Unmarried,139,D00-IT,0,0.785527,3,0,medium,1,0,2
12182,113663,48,Male,Married,249,D00-ENG,1,0.447624,4,0,medium,0.494536,0,4
12183,112498,37,Male,Married,189,D00-SP,0,0.99524,5,0,low,0.816008,0,3
12184,108560,28,Male,Unmarried,210,D00-SP,0,0.7244835,3,0,low,0.999704,0,2
12185,107297,51,Male,Married,285,D00-FN,0,0.829299,6,0,medium,0.0901001,1,4
12186,108765,39,Male,Married,132,D00-ENG,0,0.955792,5,0,low,0.825067,0,3
12187,101832,29,Male,Unmarried,182,D00-PD,1,0.39123,3,0,low,0.138406,0,3
12188,110316,39,Female,Married,291,D00-FN,0,0.741188,7,0,low,0.104809,1,4
12189,114818,24,Male,Unmarried,225,D00-ENG,0,0.847606,3,0,medium,0.767367,0,3
12190,115836,49,Male,Married,185,D00-PD,0,0.493045,5,0,high,0.239173,0,6
12191,101599,50,Female,Married,156,D00-ENG,0,0.665593,4,0,low,0.737385,0,3
12192,118662,23,Female,Unmarried,251,D00-SS,0,0.640964,3,0,low,0.863459,0,2
12193,114171,52,Male,Married,171,D00-IT,0,0.624239,4,0,medium,0.208554,0,6
12194,118250,29,Male,Unmarried,150,D00-SS,0,0.569344,2,0,low,0.428101,1,3
12195,100931,32,Male,Married,232,D00-SS,0,0.546663,5,0,medium,0.203922,0,3
12196,116326,25,Male,Unmarried,198,D00-SS,1,0.57185,3,1,low,0.701867,0,3
12197,103730,45,Male,Married,149,D00-SP,0,0.453094,4,0,low,0.63332,0,4
12198,101278,29,Male,Unmarried,246,D00-ENG,0,0.57728,3,0,medium,0.707608,0,3
12199,103538,24,Female,Unmarried,264,D00-IT,0,0.7244835,4,0,medium,0.931157,0,3
12200,113512,24,Female,Unmarried,160,D00-ENG,0,0.600898,2,0,medium,0.40791,1,3
12201,117278,31,Female,Married,138,D00-MN,0,0.600414,4,0,medium,0.758519,0,3
12202,109983,30,Male,Married,140,D00-PD,1,0.557849,4,0,low,0.465589,0,2
12203,104852,45,Female,Married,232,D00-SS,0,0.786477,5,0,medium,0.615701,0,7
12204,134427,49,Female,Married,238,D00-SP,0,0.830936,5,0,medium,0.909035,1,5
12205,114822,25,Male,Unmarried,192,D00-SP,1,0.627834,2,0,low,0.563829,0,2
12206,106392,31,Male,Married,234,D00-SP,0,0.759356,4,0,low,0.559908,0,3
12207,120172,42,Female,Married,301,D00-SS,1,0.838646,6,0,medium,0.122599,1,4
12208,133677,40,Female,Married,223,D00-IT,0,0.8971,5,0,medium,0.895458,1,5
12209,108218,23,Female,Unmarried,283,D00-SS,0,0.737521,4,0,high,0.928558,0,7
12210,102343,32,Female,Married,203,D00-SS,1,0.799967,4,0,low,0.569586,0,4
12211,100432,28,Male,Unmarried,211,D00-MT,0,0.684893,3,1,low,0.538189,0,6
12212,100738,27,Female,Married,179,D00-MN,0,0.778958,4,0,high,0.830825,0,3
12213,118645,51,Male,Married,247,D00-SS,0,0.80037,5,0,low,0.846306,0,3
12214,111610,52,Male,Married,171,D00-MT,0,0.568897,4,0,low,0.584357,0,2
12215,110335,33,Male,Married,309,D00-ENG,0,0.840745,6,0,low,0.153585,1,4
12216,102119,24,Female,Unmarried,215,D00-ENG,0,0.693721,3,0,low,0.541565,0,2
12217,119293,48,Male,Married,197,D00-SP,0,0.748122,4,0,low,0.652445,0,3
12218,126318,23,Female,Unmarried,264,D00-MN,0,0.85881,4,0,medium,0.879671,1,5
12219,115692,31,Female,Married,231,D00-SP,0,0.912467,4,0,medium,0.745835,0,3
12220,103960,37,Male,Married,245,D00-SS,0,0.876316,4,0,low,0.751132,1,6
12221,103725,29,Male,Unmarried,196,D00-SS,0,0.929195,3,0,low,0.893231,0,4
12222,113561,33,Female,Married,137,D00-ENG,0,0.684802,4,0,low,0.625086,0,3
12223,108914,39,Male,Married,262,D00-SS,0,0.941097,4,0,medium,0.853975,0,3
12224,107768,38,Male,Married,220,D00-IT,0,0.835923,4,0,medium,0.79537,0,2
12225,100107,52,Male,Married,178,D00-ENG,0,0.500988,6,0,low,0.365291,0,2
12226,114536,22,Male,Unmarried,190,D00-SS,0,0.742783,3,0,medium,1,0,4
12227,103461,22,Female,Unmarried,159,D00-SP,1,0.868553,4,0,low,0.992634,0,2
12228,108030,23,Male,Unmarried,177,D00-MN,0,0.991361,3,0,low,0.958981,0,2
12229,102105,23,Male,Unmarried,135,D00-SP,0,0.43193,2,0,low,0.453381,1,3
12230,100156,23,Male,Unmarried,165,D00-MT,0,0.791639,3,0,medium,0.869483,0,4
12231,107928,45,Male,Married,253,D00-ENG,0,0.821717,4,0,medium,0.858685,0,2
12232,100556,33,Female,Married,265,D00-FN,0,1,5,0,low,0.730234,0,2
12233,103550,49,Male,Married,267,D00-ENG,1,0.663484,4,0,low,0.930743,0,3
12234,114060,25,Male,Unmarried,178,D00-SP,1,0.715122,4,0,medium,0.913611,0,2
12235,135633,22,Female,Unmarried,182,D00-SS,0,0.474114,2,0,low,0.507737,0,3
12236,115332,24,Female,Unmarried,243,D00-MT,0,1,5,0,low,0.904151,1,6
12237,135872,47,Male,Married,118,D00-SP,0,0.480348,5,0,low,0.880059,0,3
12238,118242,24,Female,Unmarried,211,D00-IT,0,0.7244835,3,0,high,0.527174,0,3
12239,117125,31,Male,Married,265,D00-SS,0,0.767471,6,0,low,0.0805109,1,4
12240,111552,24,Female,Unmarried,223,D00-IT,0,0.766143,3,0,low,0.737216,0,4
12241,112122,27,Male,Unmarried,266,D00-SP,0,0.761662,4,0,low,0.632767,0,2
12242,109716,22,Male,Unmarried,149,D00-SS,0,0.658168,3,0,low,0.957336,0,3
12243,116633,32,Male,Married,201,D00-SP,1,0.852027,4,0,low,0.862611,0,2
12244,116372,29,Male,Unmarried,134,D00-SS,0,0.465302,2,0,medium,0.472801,1,3
12245,103892,50,Male,Married,227,D00-SS,0,0.892891,5,0,medium,0.818472,1,6
12246,108188,29,Male,Unmarried,187,D00-SS,0,0.725526,3,0,medium,0.42489,0,3
12247,105526,35,Male,Married,230,D00-SS,0,0.736159,5,0,medium,0.828864,0,2
12248,116028,51,Male,Married,178,D00-IT,0,0.722407,4,0,medium,0.539353,0,8
12249,113775,26,Male,Unmarried,235,D00-SS,1,0.757675,2,0,medium,0.727378,0,3
12250,113299,51,Male,Married,224,D00-SS,1,0.594354,5,0,low,0.932683,0,8
12251,118412,24,Male,Unmarried,198,D00-MN,0,0.96312,3,0,medium,0.142673,0,5
12252,118459,51,Male,Married,308,D00-IT,1,0.901069,6,0,low,0.119499,1,4
12253,118892,23,Female,Unmarried,237,D00-IT,0,0.972116,4,0,medium,0.2381,0,5
12254,114204,48,Male,Married,248,D00-PD,0,1,5,0,low,1,0,3
12255,112913,34,Male,Married,194,D00-SP,1,0.705558,5,0,low,0.203723,0,5
12256,114835,25,Male,Unmarried,262,D00-PD,0,0.867033,3,0,medium,0.546316,0,2
12257,113862,23,Male,Unmarried,152,D00-ENG,0,0.543765,2,0,low,0.395785,1,3
12258,103905,52,Male,Married,256,D00-PD,0,0.687068,5,0,low,0.872955,0,7
12259,116645,49,Male,Married,237,D00-SS,0,0.529671,4,0,low,0.751249,0,3
12260,105465,36,Male,Married,250,D00-MN,1,0.550395,5,1,medium,0.844769,0,2
12261,117940,22,Male,Unmarried,196,D00-IT,0,0.771142,4,0,low,0.712968,0,2
12262,119147,24,Female,Unmarried,275,D00-SP,0,1,5,0,low,0.783389,1,5
12263,116759,40,Male,Married,264,D00-ENG,0,0.862562,7,0,medium,0.146541,1,4
12264,111151,41,Male,Married,273,D00-SS,1,0.675038,5,0,low,0.819891,0,3
12265,118618,33,Male,Married,196,D00-AD,0,0.676917,4,0,medium,0.816925,0,2
12266,106990,23,Male,Unmarried,183,D00-SS,1,0.522318,3,0,low,0.954917,0,2
